ID	MTF PART ID	DCUM RING START	START FROM IP	DCUM RING END	END FROM IP	S START SECOND LOCATION	S END SECOND LOCATION	TYPE	FUNCTIONAL POSITION NAME	NAME SECOND LOCATION	EXPERT NAME	OPTIC NAME	AT/VAC NAME	AT/ACR NAME	CIVIL WORK	LINE	HALF CELL	SIDE	IP	U START	U END	V START	V END	A	B	C	BEAM	FAMILY	FAMILY SECOND LOCATION	PHASE START	PHASE END	REFERENCE PLANE	CONNECTION SIDE	RADIATION ZONING TAG	VERSION	NOTE
1053307		20229.4664	235.304	20229.7564	235.594			VMACD290	VMACD.7R7.B		VMACD.5.7R7.B		VMACD.5.7R7.B		R771	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		RED	STUDY	
1053315		20229.4664	235.304	20229.7564	235.594			VMANC290	VMANC.7R7.R		VMANC.5.7R7.R		VMANC.5.7R7.R		R771	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
994556		20230.2564	236.094	20230.5564	236.394			VMAAB	VMAAB.A7R7.R		VMAAB.13.7R7.R		VMAAB.13.7R7.R		R771	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
875308		20230.6004	236.438	20231.1204	236.958			VMTIA	VMTIA.A7R7.B		VMTIA.18.7R7.B		VMTIA.18.7R7.B		R771	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
875312		20232.6004	238.438	20233.1204	238.958			VMTIA	VMTIA.B7R7.B		VMTIA.38.7R7.B		VMTIA.38.7R7.B		R771	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
1117146		20232.6604	238.498	20233.0604	238.898			VMIAL	VMIAL.7R7.R		VMIAL.38.7R7.R		VMIAL.38.7R7.R		R771	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
994543		20237.7784	243.616	20238.0784	243.916			VMAAB	VMAAB.7R7.B		VMAAB.88.7R7.B		VMAAB.88.7R7.B		R771	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		RED	STUDY	
994537		20237.7784	243.616	20238.0784	243.916			VMAAB	VMAAB.B7R7.R		VMAAB.88.7R7.R		VMAAB.88.7R7.R		R771	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
1049603		20241.8384	247.676	20242.1384	247.976			VMAAF	VMAAF.7R7.B		VMAAF.129.7R7.B		VMAAF.129.7R7.B		RR77	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		RED	STUDY	
1066632		20241.8384	247.676	20242.1384	247.976			VMJAE	VMJAE.7R7.R		VMJAE.129.7R7.R		VMJAE.129.7R7.R		RR77	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
1067098		20242.4384	248.276	20242.9584	248.796			VMTIA	VMTIA.C7R7.B		VMTIA.136.7R7.B		VMTIA.136.7R7.B		RR77	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
875310		20244.4384	250.276	20244.9584	250.796			VMTIA	VMTIA.D7R7.B		VMTIA.156.7R7.B		VMTIA.156.7R7.B		RR77	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
994554		20246.0214	251.859	20246.3214	252.159			VMGAB	VMGAB.7R7.B		VMGAB.171.7R7.B		VMGAB.171.7R7.B		RR77	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		RED	STUDY	
994547		20246.0214	251.859	20246.3214	252.159			VMGAB	VMGAB.7R7.R		VMGAB.171.7R7.R		VMGAB.171.7R7.R		RR77	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
1053635		20251.9914	257.829	20252.2914	258.129			VMACC300	VMACC.7R7.B		VMACC.230.7R7.B		VMACC.230.7R7.B		RR77	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
1053683		20251.9914	257.829	20252.2914	258.129			VMACD	VMACD.7R7.R		VMACD.230.7R7.R		VMACD.230.7R7.R		RR77	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		RED	STUDY	
1669612		20252.5264	258.364	20252.6264	258.464			VMDBA	VMDBA.A7R7.B		VMDBA.235.7R7.B		VMDBA.235.7R7.B		RR77	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		RED	STUDY	
1669628		20252.5264	258.364	20252.6264	258.464			VMDBA	VMDBA.A7R7.R		VMDBA.235.7R7.R		VMDBA.235.7R7.R		RR77	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
13824037		20252.5364	258.374	20252.7064	258.544			VMZAP	VMZAP.A7R7.B		VMZAP.235.7R7.B		VMZAP.235.7R7.B		RR77	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START			STUDY	
13850822		20252.5364	258.374	20252.7064	258.544			VMZAQ	VMZAQ.A7R7.R		VMZAQ.235.7R7.R		VMZAQ.235.7R7.R		RR77	LHC				-0.097	-0.097	0	0	0	0	180	I	R		1	2	START			STUDY	
1669572		23069.4228	-245.88	23069.5228	-245.78			VMDBA	VMDBA.A7L8.B		VMDBA.92.7L8.B		VMDBA.92.7L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
1669586		23069.4228	-245.88	23069.5228	-245.78			VMDBA	VMDBA.A7L8.R		VMDBA.92.7L8.R		VMDBA.92.7L8.R		RA83	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		RED	STUDY	
13047865		23069.5128	-245.79	23069.6828	-245.62			VMZAP	VMZAP.A7L8.R		VMZAP.91.7L8.R		VMZAP.91.7L8.R		RA83	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START			STUDY	
13047900		23069.5128	-245.79	23069.6828	-245.62			VMZAQ	VMZAQ.A7L8.B		VMZAQ.93.7L8.B		VMZAQ.93.7L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START			STUDY	
1053639		23069.7578	-245.545	23070.0578	-245.245			VMACC300	VMACC.7L8.R		VMACC.88.7L8.R		VMACC.88.7L8.R		RA83	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
1053655		23069.7578	-245.545	23070.0578	-245.245			VMACD	VMACD.7L8.B		VMACD.88.7L8.B		VMACD.88.7L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		RED	STUDY	
1876086		23076.7578	-238.545	23077.0578	-238.245			VMAAF	VMAAF.A7L8.B		VMAAF.18.7L8.B		VMAAF.18.7L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		RED	STUDY	
1876098		23076.7578	-238.545	23077.0578	-238.245			VMAAF	VMAAF.A7L8.R		VMAAF.18.7L8.R		VMAAF.18.7L8.R		RA83	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
1053753		23078.0558	-237.247	23078.3458	-236.957			VMACC	VMACC.7L8.B		VMACC.5.7L8.B		VMACC.5.7L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
1053757		23078.0558	-237.247	23078.3458	-236.957			VMAND290	VMAND.7L8.R		VMAND.5.7L8.R		VMAND.5.7L8.R		RA83	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		RED	STUDY	
1053749		23078.4308	-236.872	23078.6908	-236.612			VMABD260	VMABD.7L8.B		VMABD.2.7L8.B		VMABD.2.7L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		RED	STUDY	
1053761		23078.4308	-236.872	23078.6908	-236.612			VMAOC260	VMAOC.7L8.R		VMAOC.2.7L8.R		VMAOC.2.7L8.R		RA83	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
1053223		23090.7398	-224.563	23090.9998	-224.303			VMABC260	VMABC.6L8.B		VMABC.473.6L8.B		VMABC.473.6L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
1053259		23090.7398	-224.563	23090.9998	-224.303			VMAOD260	VMAOD.6L8.R		VMAOD.473.6L8.R		VMAOD.473.6L8.R		RA83	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		RED	STUDY	
1053235		23091.0848	-224.218	23091.3748	-223.928			VMACD290	VMACD.6L8.B		VMACD.469.6L8.B		VMACD.469.6L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		RED	STUDY	
1053247		23091.0848	-224.218	23091.3748	-223.928			VMANC290	VMANC.6L8.R		VMANC.469.6L8.R		VMANC.469.6L8.R		RA83	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
628139		23092.3748	-222.928	23092.6748	-222.628			VMAAB	VMAAB.E6L8.B		VMAAB.456.6L8.B		VMAAB.456.6L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		RED	STUDY	
272403		23092.3748	-222.928	23092.6748	-222.628			VMAAB	VMAAB.E6L8.R		VMAAB.456.6L8.R		VMAAB.456.6L8.R		RA83	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
2081577		23097.3598	-217.943	23097.8798	-217.423			VMTIA	VMTIA.A6L8.R		VMTIA.406.6L8.R		VMTIA.406.6L8.R		RA83	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
2081579		23099.3598	-215.943	23099.8798	-215.423			VMTIA	VMTIA.B6L8.R		VMTIA.386.6L8.R		VMTIA.386.6L8.R		RA83	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
2081586		23099.4198	-215.883	23099.8198	-215.483			VMIAL	VMIAL.A6L8.B		VMIAL.386.6L8.B		VMIAL.386.6L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		RED	STUDY	
272408		23106.8198	-208.483	23107.1198	-208.183			VMAAB	VMAAB.C6L8.B		VMAAB.312.6L8.B		VMAAB.312.6L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
272409		23106.8198	-208.483	23107.1198	-208.183			VMAAB	VMAAB.C6L8.R		VMAAB.312.6L8.R		VMAAB.312.6L8.R		RA83	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
963592		23108.3178	-206.985	23108.6178	-206.685			VMAAE	VMAAE.B6L8.B		VMAAE.297.6L8.B		VMAAE.297.6L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
964088		23108.3178	-206.985	23108.6178	-206.685			VMAAF	VMAAF.B6L8.R		VMAAF.297.6L8.R		VMAAF.297.6L8.R		RA83	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		RED	STUDY	
272416		23115.6178	-199.685	23115.9178	-199.385			VMAAB	VMAAB.B6L8.B		VMAAB.224.6L8.B		VMAAB.224.6L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
272417		23115.6178	-199.685	23115.9178	-199.385			VMAAB	VMAAB.B6L8.R		VMAAB.224.6L8.R		VMAAB.224.6L8.R		RA83	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		RED	STUDY	
963438		23122.9178	-192.385	23123.2178	-192.085			VMAAE	VMAAE.A6L8.B		VMAAE.151.6L8.B		VMAAE.151.6L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
963950		23122.9178	-192.385	23123.2178	-192.085			VMAAF	VMAAF.A6L8.R		VMAAF.151.6L8.R		VMAAF.151.6L8.R		RA83	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		RED	STUDY	
272424		23130.2178	-185.085	23130.5178	-184.785			VMAAB	VMAAB.A6L8.B		VMAAB.78.6L8.B		VMAAB.78.6L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
272425		23130.2178	-185.085	23130.5178	-184.785			VMAAB	VMAAB.A6L8.R		VMAAB.78.6L8.R		VMAAB.78.6L8.R		RA83	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		RED	STUDY	
1053369		23137.5178	-177.785	23137.8078	-177.495			VMACC	VMACC.6L8.B		VMACC.5.6L8.B		VMACC.5.6L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
1053385		23137.5178	-177.785	23137.8078	-177.495			VMAND290	VMAND.6L8.R		VMAND.5.6L8.R		VMAND.5.6L8.R		RA83	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		RED	STUDY	
1053353		23137.8928	-177.41	23138.1528	-177.15			VMABD260	VMABD.6L8.B		VMABD.2.6L8.B		VMABD.2.6L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		RED	STUDY	
1053401		23137.8928	-177.41	23138.1528	-177.15			VMAOC260	VMAOC.6L8.R		VMAOC.2.6L8.R		VMAOC.2.6L8.R		RA83	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
1053225		23151.1568	-164.146	23151.4168	-163.886			VMABC260	VMABC.B5L8.B		VMABC.195.5L8.B		VMABC.195.5L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
1053261		23151.1568	-164.146	23151.4168	-163.886			VMAOD260	VMAOD.5L8.R		VMAOD.195.5L8.R		VMAOD.195.5L8.R		RA83	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		RED	STUDY	
1053237		23151.5018	-163.801	23151.7918	-163.511			VMACD290	VMACD.5L8.B		VMACD.191.5L8.B		VMACD.191.5L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		RED	STUDY	
1053249		23151.5018	-163.801	23151.7918	-163.511			VMANC290	VMANC.5L8.R		VMANC.191.5L8.R		VMANC.191.5L8.R		RA83	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
14187670		23154.1138	-161.189	23154.4138	-160.889			VMAAE	VMAAE.A5L8.R		VMAAE.165.5L8.R		VMAAE.165.5L8.R		RA83	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
14197763		23154.1138	-161.189	23154.4138	-160.889			VMAAF	VMAAF.B5L8.B		VMAAF.165.5L8.B		VMAAF.165.5L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		RED	STUDY	
14197786		23155.8138	-159.489	23156.1138	-159.189			VMAAE	VMAAE.A5L8.B		VMAAE.148.5L8.B		VMAAE.148.5L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
14187711		23155.8138	-159.489	23156.1138	-159.189			VMAAF	VMAAF.B5L8.R		VMAAF.148.5L8.R		VMAAF.148.5L8.R		RA83	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		RED	STUDY	
14187718		23157.8138	-157.489	23158.1138	-157.189			VMAAE	VMAAE.D5L8.R		VMAAE.128.5L8.R		VMAAE.128.5L8.R		RA83	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
14197806		23157.8138	-157.489	23158.1138	-157.189			VMAAF	VMAAF.C5L8.B		VMAAF.128.5L8.B		VMAAF.128.5L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		RED	STUDY	
14197974		23159.5138	-155.789	23159.8138	-155.489			VMAAE	VMAAE.C5L8.B		VMAAE.111.5L8.B		VMAAE.111.5L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
14197717		23159.5138	-155.789	23159.8138	-155.489			VMAAF	VMAAF.C5L8.R		VMAAF.111.5L8.R		VMAAF.111.5L8.R		RA83	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		RED	STUDY	
14187672		23161.5138	-153.789	23161.8138	-153.489			VMAAE	VMAAE.B5L8.R		VMAAE.91.5L8.R		VMAAE.91.5L8.R		RA83	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
14197761		23161.5138	-153.789	23161.8138	-153.489			VMAAF	VMAAF.A5L8.B		VMAAF.91.5L8.B		VMAAF.91.5L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		RED	STUDY	
14197788		23163.2138	-152.089	23163.5138	-151.789			VMAAE	VMAAE.B5L8.B		VMAAE.74.5L8.B		VMAAE.74.5L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
14187709		23163.2138	-152.089	23163.5138	-151.789			VMAAF	VMAAF.A5L8.R		VMAAF.74.5L8.R		VMAAF.74.5L8.R		RA83	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		RED	STUDY	
14187716		23165.2138	-150.089	23165.5138	-149.789			VMAAE	VMAAE.C5L8.R		VMAAE.54.5L8.R		VMAAE.54.5L8.R		RA83	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
14197808		23165.2138	-150.089	23165.5138	-149.789			VMAAF	VMAAF.D5L8.B		VMAAF.54.5L8.B		VMAAF.54.5L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		RED	STUDY	
14197993		23166.9138	-148.389	23167.2138	-148.089			VMAAE	VMAAE.D5L8.B		VMAAE.37.5L8.B		VMAAE.37.5L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
14197725		23166.9138	-148.389	23167.2138	-148.089			VMAAF	VMAAF.D5L8.R		VMAAF.37.5L8.R		VMAAF.37.5L8.R		RA83	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		RED	STUDY	
382456		23169.5358	-145.767	23169.8368	-145.466			VMACB301	VMACB.5L8.B		VMACB.11.5L8.B		VMACB.11.5L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
1053781		23170.1218	-145.181	23170.4118	-144.891			VMABC290	VMABC.A5L8.B		VMABC.5.5L8.B		VMABC.5.5L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
1053785		23170.1218	-145.181	23170.4118	-144.891			VMAND290	VMAND.5L8.R		VMAND.5.5L8.R		VMAND.5.5L8.R		RA83	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		RED	STUDY	
1053783		23170.4968	-144.806	23170.7568	-144.546			VMABD260	VMABD.5L8.B		VMABD.2.5L8.B		VMABD.2.5L8.B		RA83	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		RED	STUDY	
1053787		23170.4968	-144.806	23170.7568	-144.546			VMAOC260	VMAOC.5L8.R		VMAOC.2.5L8.R		VMAOC.2.5L8.R		RA83	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
1053029		23194.8898	-120.413	23195.1498	-120.153			VMARC260	VMARC.4L8.B		VMARC.625.4L8.B		VMARC.625.4L8.B		RA83	LHC				-0.094	-0.094	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
1053047		23194.8898	-120.413	23195.1498	-120.153			VMARD260	VMARD.4L8.R		VMARD.625.4L8.R		VMARD.625.4L8.R		RA83	LHC				0.094	0.094	0	0	0	0	180	I	R		1	2	START		RED	STUDY	
1053011		23195.2248	-120.078	23195.5248	-119.778			VMABC	VMABC.4L8.R		VMABC.622.4L8.R		VMABC.622.4L8.R		RA83	LHC				0.087	0.087	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
1053017		23195.2248	-120.078	23195.5248	-119.778			VMABD	VMABD.4L8.B		VMABD.622.4L8.B		VMABD.622.4L8.B		RA83	LHC				-0.087	-0.087	0	0	0	0	0	E	B		1	2	START		RED	STUDY	
272444		23195.8098	-119.493	23196.0098	-119.293			VMGBA	VMGBA.4L8.R		VMGBA.617.4L8.R		VMGBA.617.4L8.R		RA83	LHC				0.087	0.0861	0	0	0	0	179.912	I	R		1	2	START		RED	STUDY	
875928		23196.3298	-118.973	23196.8498	-118.453			VMTNA	VMTNA.4L8.B		VMTNA.615.4L8.B		VMTNA.615.4L8.B		RA83	LHC				-0.087	-0.087	0	0	0	0	0	E	B		1	2	START		RED	STUDY	
272448		23198.0098	-117.293	23198.2098	-117.093			VMGDA200	VMGDA.4L8.R		VMGDA.590.4L8.R		VMGDA.590.4L8.R		RA83	LHC				0.0824	0.0821	0	0	0	0	179.912	I	R		1	2	START		RED	STUDY	
628137		23200.6948	-114.608	23200.9948	-114.308			VMGDB	VMGDB.4L8.R		VMGDB.567.4L8.R		VMGDB.567.4L8.R		RA83	LHC				0.0789	0.0785	0	0	0	0	-0.088	I	R		1	2	START		RED	STUDY	
272447		23200.8068	-114.496	23200.9948	-114.308			VMGDA188	VMGDA.4L8.B		VMGDA.567.4L8.B		VMGDA.567.4L8.B		RA83	LHC				-0.0788	-0.0785	0	0	0	0	0.088	E	B		1	2	START		RED	STUDY	compressed of 12 mm
272450		23203.1948	-112.108	23203.5948	-111.708			VMBGA	VMBGA.E4L8.X		VMBGA.542.4L8.X		VMBGA.542.4L8.X		RA83	LHC				0	0	0	0	0	0	180	IE	X		1	2	START		RED	STUDY	(RF transition with NEG)
2354983		23209.4948	-105.808	23209.8948	-105.408			VMBGG	VMBGG.B4L8.X		VMBGG.479.4L8.X		VMBGG.479.4L8.X		RA83	LHC				0	0	0	0	0	180	0	IE	X		1	2	START		RED	STUDY	
964354		23215.7948	-99.508	23216.1948	-99.108			VMBGG	VMBGG.A4L8.X		VMBGG.416.4L8.X		VMBGG.416.4L8.X		RA83	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
2277403		23222.0948	-93.208	23222.4948	-92.808			VMBGC	VMBGC.A4L8.X		VMBGC.353.4L8.X		VMBGC.353.4L8.X		RA83	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
272458		23228.3948	-86.908	23228.7948	-86.508			VMBGA	VMBGA.D4L8.X		VMBGA.290.4L8.X		VMBGA.290.4L8.X		RA83	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	(RF transition with NEG)
272460		23234.6948	-80.608	23235.0948	-80.208			VMBGA	VMBGA.C4L8.X		VMBGA.227.4L8.X		VMBGA.227.4L8.X		RA83	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	(RF transition with NEG)
2582764		23239.9148	-75.388	23240.3148	-74.988			VMQGG	VMQGG.A4L8.X		VMQGG.171.4L8.X		VMQGG.171.4L8.X		RA83	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
2582756		23242.7948	-72.508	23242.7948	-72.508			VMTSA	VMTSA.B4L8.X		VMTSA.149.4L8.X		VMTSA.149.4L8.X		RA83	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
1053511		23245.0748	-70.228	23245.3748	-69.928			VMANC	VMANC.4L8.X		VMANC.123.4L8.X		VMANC.123.4L8.X		RA83	LHC				0	0	0	0	0	0	180	IE	X		1	2	START		RED	STUDY	
1053519		23245.4598	-69.843	23245.7198	-69.583			VMAND260	VMAND.4L8.X		VMAND.120.4L8.X		VMAND.120.4L8.X		RA83	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
1966149		23293.3878	-21.915	23293.5628	-21.74			VMABA175	VMABA.A1L8.X		VMABA.218.1L8.X		VMABA.218.1L8.X		RB84	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
1815600		23295.2028	-20.1	23295.5028	-19.8			VMACK	VMACK.A1L8.X		VMACK.200.1L8.X		VMACK.200.1L8.X		RB84	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
628148		23300.6328	-14.67	23300.8328	-14.47			VMAAA	VMAAA.B1L8.X		VMAAA.146.1L8.X		VMAAA.146.1L8.X		RB84	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
628146		23307.8328	-7.47	23308.0328	-7.27			VMACA	VMACA.B1L8.X		VMACA.74.1L8.X		VMACA.74.1L8.X		RB84	LHC				0	0	0	0	0	0	180	IE	X		1	2	START		RED	STUDY	
628143		23312.0958	-3.207	23312.2758	-3.027			VMACA180	VMACA.A1L8.X		VMACA.31.1L8.X		VMACA.31.1L8.X		RB84	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
628141		23314.2238	-1.079	23314.4238	-0.879			VMAAA	VMAAA.A1L8.X		VMAAA.10.1L8.X		VMAAA.10.1L8.X		RB84	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
1815609		23335.1078	19.805	23335.4028	20.1			VMABJ	VMABJ.A1R8.X		VMABJ.200.1R8.X		VMABJ.200.1R8.X		UX85	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
1966152		23337.0428	21.74	23337.2178	21.915			VMABA175	VMABA.A1R8.X		VMABA.218.1R8.X		VMABA.218.1R8.X		UX15	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
1053521		23384.8858	69.583	23385.1458	69.843			VMAND260	VMAND.4R8.X		VMAND.120.4R8.X		VMAND.120.4R8.X		RA87	LHC				0	0	0	0	0	0	180	IE	X		1	2	START		RED	STUDY	
1053513		23385.2308	69.928	23385.5308	70.228			VMANC	VMANC.4R8.X		VMANC.123.4R8.X		VMANC.123.4R8.X		RA87	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
2582766		23388.0308	72.728	23388.0308	72.728			VMTSA	VMTSA.B4R8.X		VMTSA.171.4R8.X		VMTSA.171.4R8.X		RA87	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
6154437		23391.9758	76.673	23392.3758	77.073			VMBGD	VMBGD.B4R8.X		VMBGD.191.4R8.X		VMBGD.191.4R8.X		RA87	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
6154440		23392.5358	77.233	23392.9358	77.633			VMBGC	VMBGC.E4R8.X		VMBGC.197.4R8.X		VMBGC.197.4R8.X		RA87	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
6154435		23399.3358	84.033	23399.7358	84.433			VMBGD	VMBGD.A4R8.X		VMBGD.265.4R8.X		VMBGD.265.4R8.X		RA87	LHC				0.04	0.04	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
6154468		23399.8958	84.593	23400.2958	84.993			VMBGC	VMBGC.A4R8.C		VMBGC.271.4R8.C		VMBGC.271.4R8.C		RA87	LHC				0.04	0.04	0	0	0	0	0	IE	C		1	2	START		RED	STUDY	
2047244		23400.2958	84.993	23400.2958	84.993			VMBGC	VMBGC.B4R8.X		VMBGC.272.4R8.X		VMBGC.272.4R8.X		RA87	LHC				0.04	0.04	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	
272474		23401.0358	85.733	23401.4358	86.133			VMBGA	VMBGA.D4R8.X		VMBGA.282.4R8.X		VMBGA.282.4R8.X		RA87	LHC				0.04	0.04	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	(RF transition with NEG)
272478		23408.1108	92.808	23408.5108	93.208			VMBGA	VMBGA.E4R8.X		VMBGA.353.4R8.X		VMBGA.353.4R8.X		RA87	LHC				0	0	0	0	0	0	0	IE	X		1	2	START		RED	STUDY	(RF transition with NEG)
